id	sector	region	north	centre	south_isl	rel_weight	age	group	individual_first_shr	foreign_first_shr	decentr_manag	employees	RD_empl_share	grad_empl_share	labour_flex	age_ceo	female_ceo	fam_ceo	prod_inn	proc_inn	patent	RD_inv	direct_export	dir_export_share	dir_export_eu	dir_export_outside_eu	import_goods	import_share_goods	import_goods_china_india	deloc_fdi	deloc_fdi_share	deloc_fdi_china_india	qual_cert	competitors_from_abroad	widened_prod_range	increase_margins	external_financing	local_bank	national_bank	foreign_bank	banks_number	credit_requested	credit_denied	totalassets	sales	addedvalue	ebit	roa	roi	ros	roe	leverage	tfp_va	dimensione	areageo	sector2
6933	33	1	1	0	0	1.051953	20	0	1	0	0	15	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	2	0	0	978	1203	363	-45	-.0654397	-.0460123	-.0374065	-3.764706	57.52941	-.6961317	0	0	7
9422	33	1	1	0	0	.7926705	6	1	0	1	1	210	0	0	1	4	0	0	1	0	1	1	1		0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	3	0	0	156668	104485	22438	7856	.0301912	.0501443	.0751878	.076557	2.535738	.4645839	2	0	7
8583	25	1	1	0	0	1.113938	30	0	1	0	0	30	0	0	0	5	0	1	1	1	1	1	1	85	1	1	0	0	0	1	.1	0	0	1	1	0	1	0	1	0	3	0	0	7934	9636	2069	388	.0598689	.0489035	.0402657	.1464693	2.4465	-.000085	1	0	4
7671	28	1	1	0	0	.9462538	4	0	1	0	0	20	0	0	1	3	1	1	0	0	0	1	1	5	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	4	1	1	1703	2866	847	135	.0328831	.0792719	.047104	2.8	85.15	-.2393302	1	0	7
9331	25	1	1	0	0	1.113938	38	0	1	0	0	30	0	0	1	6	0	1	0	0	0	1	1	25	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	5	0	0	6479	6878	3438	1405	.2210218	.2168545	.2042745	.2807293	1.270143		1	0	4
7009	25	2	1	0	0	.6736162	40	0	1	0	0	95	0	0	1	5	0	1	0	1	0	1	1	38	1	1	1	4.08	0	0	0	0	1	1	0	0	1	0	1	0	5	1	1	14872	18038	3688	192	-.0483459	.0129102	.0106442	-.5747402	11.88809	-.2135008	1	0	4
7504	25	3	1	0	0	1.113938	10	0	1	0	0	42	0	0	1	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	9	0	0	13304	9258	2813	629	.031795	.047279	.0679412	.0637336	2.00452	-.4248602	1	0	4
7725	28	3	1	0	0	.9090767	10	0	0	0	1	69	0	0	1	4	0	0	1	1	1	1	1	70	1	1	1	4	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	25378	34011	4418	-793	-.0466546	-.0312475	-.023316	-.969697	20.7846	-.1637819	1	0	7
7995	25	3	1	0	0	1.113938	44	0	1	0	0	20	0	0	1	6	0	1	0	0	0	0	1	50	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	2258	4610	1008	212	.095217	.0938884	.045987	.3045326	3.1983	-.082168	1	0	4
9705	23	3	1	0	0	1.051953	3	0	1	0	0	25	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	2	1	0	5634	7332	1149	-100	-.0392261	-.0177494	-.0136388	-1.188172	30.29032	-.3462803	1	0	3
8980	28	3	1	0	0	.9462538	49	0	1	0	1	24	0	0	1	4	0	1	1	1	1	1	1	45	1	1	1	.05	0	0	0	0	1	0	1	0	1	0	1	0	2	0	0	2512	2173	717	50	.0183121	.0199045	.0230097	.0864662	4.721805		1	0	7
8201	26	3	1	0	0	1.051953	32	0	1	0	0	40	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	4	0	0	7516	8372	2361	724	.1009846	.0963278	.0864787	.1460177	1.445941	.056518	1	0	5
7256	25	3	1	0	0	.6736162	12	1	0	0	0	220	0	15	1	5	0	0	1	0	1	1	1	60	1	1	1	64	0	0	0	0	1	1	1	0	1	1	1	0	30	1	1	1680	2260	579	-287	-.1976191	-.1708333	-.1269912	1.804348	-9.130435	-.6815491	2	0	4
7246	13	3	1	0	0	.8863056	12	1	0	0	1	143	0	0	0	3	0	0	0	0	0	0	1	10	1	0	1	70	0	0	0	0	0	1	0	0	0	1	1	1	6	0	0	59171	23557	6037	-5717	-.1037164	-.0966183	-.242688	-.7814848	7.534827	-.2644132	2	0	1
7266	25	3	1	0	0	.6736162	62	0	1	0	0	80	0	0	1	5	0	1	0	0	0	1	1	5	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	4	1	1	29711	18297	4785	-633	-.0557369	-.0213052	-.0345958	-.2477188	4.444428	.0111965	1	0	4
8336	23	3	1	0	0	1.051953	39	0	1	0	0	29	0	0	0	3	1	1	0	0	0	0	1	10	0	1	1	.05	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	1636	1583	979	153	.1051345	.0935208	.0966519	.1555154	1.479204		1	0	3
8361	25	3	1	0	0	1.113938	6	1	0	0	0	49	0	0	0	6	0	0	1	0	0	1	1	90	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	3	0	0	17051	12899	4123	850	.0594687	.0498504	.0658966	.1502445	2.526448	.2430477	1	0	4
7456	16	3	1	0	0	1.368167	31	0	1	0	0	22	0	0	1	4	0	0	1	0	1	1	1	80	1	1	1	10	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	7136	9033	1429	507	.0560538	.0710482	.0561275	.0970167	1.730779	-.3234464	1	0	2
7254	10	3	1	0	0	1.162582	74	1	0	0	0	48	0	0	1	4	0	0	0	1	0	1	1	9	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	4	0	0	15332	11501	1192	-962	-.0946387	-.0627446	-.0836449	-1.71513	18.12293	-.9978372	1	0	0
8384	31	3	1	0	0	1.04403	43	1	0	0	0	14	5	70	1	2	0	1	1	1	0	1	1	40	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	10	0	0	13912	12295	1590	636	.0073318	.0457159	.0517283	.0875537	11.94163	-1.091073	0	0	8
7443	13	3	1	0	0	.8863056	43	0	1	0	0	60	0	0	0	6	0	1	0	1	0	1	1	3	1	0	1	30	0	0	0	0	1	0	1	0	1	0	1	0	6	1	1	12383	10308	3008	536	.017201	.0432852	.0519984	.0707406	4.112587	-.0535313	1	0	1
8156	28	3	1	0	0	.9462538	53	0	1	0	0	18	0	0	1	3	1	1	1	1	0	1	1	20	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	2	0	0	2209	2197	780	26	.0307832	.01177	.0118343	.0447663	1.454246	-.2446872	1	0	7
7427	22	3	1	0	0	.8698483	62	1	0	0	1	175	0	0	1	4	0	1	1	1	1	1	1	40	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	7	0	0	129910	85368	27001	3365	.0108537	.0259025	.0394176	.0262736	2.420713	.4070933	2	0	3
8206	26	3	1	0	0	1.051953	31	0	1	0	0	40	0	0	1	3	0	1	1	1	0	1	1	90	1	1	1	4	0	0	0	0	1	1	1	0	1	1	1	0	5	0	0	4614	3315	1474	243	.0240572	.0526658	.0733032	.13875	5.7675		1	0	5
8978	25	3	1	0	0	1.113938	9	0	0	0	0	20	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	5	0	0	1144	1811	740	206	.1590909	.1800699	.1137493	.7054263	4.434109	-.0234549	1	0	4
8330	14	3	1	0	0	1.125092	11	0	1	0	0	26	0	0	1	3	0	1	1	0	1	1	1	10	1	1	1	5	1	0	0	0	0	1	0	0	1	0	1	0	5	1	1	1693	1548	460	-553	-.3815712	-.3266391	-.3572351	-3.608938	9.4581	-.4373457	1	0	1
8389	10	3	1	0	0	1.162582	50	0	1	0	0	14	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	7	1	1	13486	9707	1711	564	.0017796	.0418211	.0581024	.0152769	8.584341	.1452157	0	0	0
9672	27	3	1	0	0	1.051953	28	0	1	0	0	30	0	0	1	3	0	1	1	0	0	1	1	40	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	6	1	0	6405	5003	1439	30	-.0231069	.0046838	.0059964	-.142171	6.152738	-.3404863	1	0	5
7508	24	3	1	0	0	.2865382	36	1	0	0	0	260	0	0	1	5	0	0	0	0	0	0	1	70	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	9	1	1	86849	99627	21024	4684	.027519	.0539327	.0470154	.0710021	2.580107	.2238436	2	0	4
7713	25	3	1	0	0	1.113938	14	0	1	0	1	30	0	0	1	6	0	0	1	1	0	1	1	80	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	3	1	0	2061	3379	1739	59	.0276565	.0286269	.0174608	1.036364	37.47273		1	0	4
7174	25	3	1	0	0	1.113938	33	0	1	0	0	24	0	0	1	6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	2	0	0	5298	4650	2088	918	.2036618	.1732729	.1974194	.2508136	1.23152		1	0	4
7530	29	3	1	0	0	1.14242	13	0	1	0	0	11	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	3	0	0	455	783	491	34	.0395604	.0747253	.0434227	.3829787	9.680851	-.1662345	0	0	6
7743	25	3	1	0	0	1.113938	29	0	1	0	0	17	0	0	1	6	0	1	0	1	0	0	1	50	1	0	1	75	0	0	0	0	0	1	1	0	1	0	1	0	5	1	0	4516	4783		53	-.0064216	.011736	.0110809	-.0271282	4.224509	.0451423	1	0	4
8164	26	3	1	0	0	.7926705	47	1	0	1	0	180	0	35	1	3	0	0	1	1	0	0	0	0	0	0	1	4	0	0	0	0	1	0	0	1	0	1	1	0	2	0	0	35489	59183	14249	3850	.0956353	.1084843	.0650525	.3339894	3.492324	.5625821	2	0	5
8280	22	3	1	0	0	.9394823	22	1	0	0	0	47	0	0	0	4	0	0	1	1	0	1	1	65	1	0	1	6	0	0	0	0	1	0	1	1	0	1	1	0	6	0	0	8473	12577	2073	250	.0011802	.0295055	.0198776	.0061652	5.223798	-.073779	1	0	3
9221	25	3	1	0	0	1.113938	12	0	1	0	0	22	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	0	0	6062	7025	1186	140	.0372814	.0230947	.0199288	.3134535	8.407767		1	0	4
8311	28	3	1	0	0	.9462538	17	0	1	0	0	20	0	0	1	5	0	1	1	1	0	0	1	80	1	1	1	6	1	0	0	0	0	1	1	0	0	1	1	0	6	0	0	3210	3532	889	198	.0274143	.0616822	.0560589	.556962	20.31646	-.207931	1	0	7
9628	28	3	1	0	0	.9462538	59	0	1	0	0	16	0	0	1	3	0	1	1	0	0	1	1	80	0	1	1	2	0	0	0	0	1	1	1	0	1	1	0	0	2	1	1	6686	1625	79	-653	-.1094825	-.0976668	-.4018461	-.1662503	1.51851	-2.952569	1	0	7
7204	31	3	1	0	0	1.04403	30	0	1	0	0	30	0	0	1	6	0	1	1	1	0	1	1	15	1	1	1	1.5	0	0	0	0	0	0	1	1	1	0	1	0	4	0	0	3350	2361	1190	-459	-.1567164	-.1370149	-.1944091	-3.070175	19.59064	-.4215861	1	0	8
9662	13	3	1	0	0	1.125092	40	0	1	0	0	30	0	0	1	3	0	1	1	0	0	1	1	19	1	1	1	12	0	0	0	0	0	1	1	0	1	1	1	0	6	0	0	3459	2385	820	119	.0092512	.034403	.0498952	.0313418	3.387855	-.578179	1	0	1
7525	30	3	1	0	0	.3338073	153	1	0	0	1	500	0	0	1	6	0	1	1	1	1	1	1	50	1	1	1	2	0	1	.15	1	1	1	0	0	1	0	1	0	6	0	0	320780	287548	107292	39430	.1042085	.1229191	.1371249	.2652384	2.545267	.8771965	2	0	6
8964	23	3	1	0	0	1.051953	25	0	1	0	0	30	0	0	1	5	0	1	1	1	0	1	0	0	0	0	1	1.5	0	0	0	0	1	1	1	0	1	0	1	0	3	0	0	2646	4424	1113	147	.0328798	.0555556	.0332278	.2871287	8.732674		1	0	3
7460	16	3	1	0	0	1.368167	35	0	1	0	1	24	4	4	1	3	0	1	0	0	0	0	1	20	1	1	1	49	0	0	0	0	1	1	0	0	1	1	1	0	9	1	0	12003	6705	906	370	.0100808	.0308256	.0551827	.0286594	2.842965	-.5935515	1	0	2
8224	28	3	1	0	0	.9462538	44	0	1	0	0	34	0	0	0	4	0	1	0	1	0	1	1	50	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	0	0	3411	3091	1866	66	-.0011727	.0193492	.0213523	-.0088692	7.563193	.1265765	1	0	7
9631	17	3	1	0	0	1.125092	45	0	1	0	0	19	0	0	0	4	0	1	0	1	0	1	1	20	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	3	0	0	3227	2439	1045	193	.0207623	.0598079	.0791308	.1392931	6.70894	.1034781	1	0	2
7225	25	3	1	0	0	1.113938	32	0	1	0	0	16	0	0	1	5	0	1	1	1	0	0	1	10	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	0	0	1412	1866	593	48	.0212465	.0339943	.0257235	.0753769	3.547739	-.2477168	1	0	4
8409	13	3	1	0	0	1.125092	22	0	1	0	0	25	0	0	1	4	0	1	0	1	0	1	1	55	1	1	1	.9	1	0	0	0	0	0	1	0	1	1	1	0	6	0	0	5579	3913	1261	350	.0274243	.0627353	.0894454	.1827957	6.665472	.1227356	1	0	1
7238	25	3	1	0	0	1.113938	14	0	1	0	0	29	0	0	1	4	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	4	0	0	3760	3587	1070	108	.000266	.0287234	.0301087	.0018484	6.950092		1	0	4
9661	26	3	1	0	0	1.051953	27	1	0	0	1	17	0	0	1	5	0	0	1	0	0	1	0	0	0	0	1	12	0	0	0	0	0	1	1	0	1	0	1	0	2	1	1	3763	2366	1224	219	.0223226	.0581982	.0925613	.0930233	4.167221	-.0196646	1	0	5
7748	24	3	1	0	0	.2865382	22	1	0	0	0	340	0	5	1	3	0	0	0	1	0	1	1	80	1	1	1	21	0	0	0	0	1	1	0	0	1	0	1	0	10	0	0	172035	229895	20936	1500	.0053943	.0087192	.0065247	.012934	2.397734	-.0574632	2	0	4
9647	13	3	1	0	0	1.125092	33	0	1	0	0	20	0	0	1	5	1	1	1	1	0	1	0	0	0	0	1	9	1	0	0	0	1	1	1	0	1	1	1	0	5	0	0	7609	7659	1303	579	.0604547	.0760941	.0755973	.1905551	3.15203	-.0030214	1	0	1
7537	25	3	1	0	0	1.113938	11	0	1	0	0	25	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3	1	0	2272	4089	1387	98	.022007	.0431338	.0239667	.5208333	23.66667		1	0	4
8235	14	3	1	0	0	1.125092	28	0	1	0	0	17	0	0	1	4	0	1	0	0	0	0	1	5	0	1	1	10	0	1	.6	0	1	1	0	0	0	1	1	1	3	0	0	4028	3649	616	81	.0193644	.0201092	.0221979	.0361111	1.864815	-.6834385	1	0	1
7528	25	3	1	0	0	1.113938	14	0	1	0	0	19	0	0	1	4	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	0	2312	2525	810	254	.099481	.1098616	.1005941	.2963918	2.979382	-.3067072	1	0	4
8405	25	3	1	0	0	.2865382	37	1	0	0	1	275	0	10	1	6	0	1	1	0	1	1	1	27	1	1	1	4	1	0	0	0	1	1	1	0	1	0	1	0	12	0	0	76049	60719	17436	3534	.0323607	.04647	.0582025	.104902	3.241645	.3419974	2	0	4
7192	22	3	1	0	0	.9394823	29	0	1	0	0	43	0	0	1	5	0	1	0	1	0	0	1	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	6	0	0	12303	13976	3284	1135	.0882712	.0922539	.0812107	.1617034	1.831894	.189441	1	0	3
7207	13	3	1	0	0	1.125092	23	0	1	0	0	36	0	0	1	5	0	1	1	0	0	0	1	30	1	1	1	35	1	0	0	0	0	1	0	0	1	0	1	0	3	0	0	14017	5569	1567	73	-.0076336	.005208	.0131083	-.0206365	2.703375		1	0	1
8955	10	3	1	0	0	1.162582	24	0	1	0	0	18	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0	872	2878	447	69	.0791284	.0791284	.023975	.6106195	7.716814	-.3585283	1	0	0
7196	20	3	1	0	0	.8400642	25	0	1	0	1	10	0	0	1	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	4263	2999	841	136	.0316678	.0319024	.0453485	.0800237	2.526971	.1257021	0	0	3
7752	28	3	1	0	0	.9462538	17	0	1	0	0	17	0	0	1	4	0	1	1	0	0	1	1	10	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3	0	0	3633	2060	531	28	-.0322048	.0077071	.0135922	-4.875	151.375	-.6664264	1	0	7
9212	25	3	1	0	0	1.113938	29	0	1	0	0	29	0	0	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	4842	3421	1926	709	.1621231	.1464271	.2072493	.2081676	1.28401		1	0	4
7439	25	3	1	0	0	1.113938	42	0	1	0	1	20	0	0	0	4	0	1	1	1	0	1	1	80	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	5	1	0	6979	4041	1239	301	.0044419	.0431294	.0744865	.0171745	3.866482	-.2513341	1	0	4
7172	10	3	1	0	0	1.162582	35	0	1	0	0	35	0	0	1	4	0	0	1	1	0	0	1	60	1	1	1	15	0	0	0	0	1	1	1	0	0	0	1	0	6	0	0	12415	11971	2802	542	.0330246	.0436569	.0452761	.0609575	1.845822	.2061736	1	0	0
8387	25	3	1	0	0	1.113938	58	0	1	0	0	18	0	0	0	6	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	4	0	0	5039	2623	935	148	.0051598	.0293709	.0564239	.0175084	3.393266	-.3596549	1	0	4
8956	28	3	1	0	0	.9462538	38	0	1	0	1	15	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	967	979	489	14	-.0310238	.0144778	.0143003	-.3092783	9.969072	-.4157708	0	0	7
7161	25	3	1	0	0	1.113938	50	0	1	0	0	25	0	0	1	6	0	1	1	0	1	0	1	45	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	0	0	2098	2464	1517	108	.0095329	.0514776	.0438312	2.5	262.25		1	0	4
7163	16	3	1	0	0	1.368167	46	0	1	0	0	18	0	0	1	7	1	1	0	0	0	0	0	0	0	0	1	11.25	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	2908	1356	408	-149	-.0522696	-.051238	-.109882	-.0690909	1.321818	-1.100411	1	0	2
7674	13	3	1	0	0	1.125092	49	0	1	0	0	19	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	3158	2033	1220	243	.0728309	.0769474	.1195278	.162086	2.225511	.1797455	1	0	1
8135	13	3	1	0	0	.8863056	76	0	1	0	1	85	0	0	1	5	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	8	1	1	9244	7431	3815	-126	-.0349416	-.0136305	-.016956	-.1634615	4.678138	.0286591	1	0	1
7536	25	3	1	0	0	1.113938	12	0	1	0	0	30	0	0	1	3	0	0	1	1	1	1	1	60	1	1	1	2.5	0	0	0	0	1	1	1	0	1	1	1	0	10	1	1	6090	4724	1662	254	-.0027915	.0417077	.053768	-.0594406	21.29371		1	0	4
9640	16	3	1	0	0	1.368167	0	0	0	0	0	44	0	0	1	5	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	1	0	7769	5113	2498	236	.0177629	.0303771	.0461569	.0797227	4.488157		1	0	2
8210	27	3	1	0	0	1.051953	45	0	1	0	0	24	0	0	0	4	0	0	1	0	1	1	1	35	1	1	1	.75	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	3134	3296	1739	398	.1381621	.1269943	.1207524	.2754453	1.993639	.2117337	1	0	5
8970	25	3	1	0	0	1.113938	13	0	1	0	0	14	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	538	1036	656	127	.204461	.2360595	.1225869	1.428571	6.987013	-.0403298	0	0	4
7502	25	3	1	0	0	1.113938	22	0	0	0	0	19	0	0	1	3	0	1	0	1	0	0	1	7	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	2	0	0	1073	2441	881	-33	-.0465983	-.0307549	-.013519	-.5154639	11.06186	-.0614053	1	0	4
9214	25	3	1	0	0	.6736162	29	1	0	1	0	140	0	0	1	5	0	0	1	1	0	0	1		0	0	1	4	0	0	0	0	1	0	1	1	0	1	1	1	3	0	0	14645	23263	6853	1507	.1041311	.102902	.064781	.2079924	1.997409	.107809	2	0	4
8429	25	3	1	0	0	1.113938	4	0	1	0	0	22	0	0	1	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	4	0	0	1354	2235	755	127	.0827179	.0937962	.0568233	.8818898	10.66142		1	0	4
9670	27	3	1	0	0	1.051953	23	0	1	0	0	21	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	5	0	0	932	1539	925	99	.0718884	.1062232	.0643275	.8481013	11.79747		1	0	5
8331	20	3	1	0	0	.5223962	11	1	0	0	0	60	0	0	1	5	1	0	1	1	0	1	1	80	1	1	1	18	1	0	0	0	0	1	1	0	1	1	1	0	7	0	0	21518	24635	5543	1041	.0105493	.0483781	.042257	.0801837	7.600848	.4744669	1	0	3
7739	30	3	1	0	0	1.14143	35	0	1	0	0	86	0	0	1	4	0	1	1	0	0	0	1	70	1	1	0	0	0	1	.7	0	0	1	1	0	0	1	1	0	4	0	0	5929	19352	3287	625	.106932	.1054141	.0322964	.6264822	5.858696	-.1107851	1	0	6
7750	22	3	1	0	0	.9394823	20	0	1	0	1	15	0	0	1	7	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	3	0	0	2193	2932	576	127	.0369357	.0579115	.0433151	.75	20.30556	-.4086415	0	0	3
7688	22	3	1	0	0	.8698483	50	0	1	0	1	60	30	5	0	4	0	1	1	1	0	1	1	28	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	3	0	0	5561	7016	3024	199	.0298507	.0357849	.0283637	.0747411	2.503827	.1146059	1	0	3
8337	22	3	1	0	0	.9394823	9	0	1	0	1	11	10	10	1	3	1	1	1	0	0	1	1	8	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	3	1	1	1303	1464	595	56	.0191865	.0429777	.0382514	.297619	15.5119	-.197437	0	0	3
7197	25	3	1	0	0	.6736162	25	0	1	0	0	201	10	25	1	5	0	1	1	1	1	1	1	65	1	1	1	3.3	0	0	0	0	1	1	1	0	1	1	1	0	4	0	0	39606	60535	16504	1540	.0413826	.038883	.0254398	.1303794	3.150585	.5966871	2	0	4
9616	20	3	1	0	0	.5223962	64	1	0	0	0	222	0	10	1	5	0	1	1	0	0	1	1	50	1	1	1	36	0	0	0	0	1	1	1	0	1	1	1	0	12	1	0	87827	103997	17591	4610	.0281804	.0524896	.0443282	.1416633	5.027016	.5290489	2	0	3
8322	24	3	1	0	0	1.113938	12	0	1	0	0	13	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	394	622	305	-95	-.3096447	-.2411167	-.1527331	1.257732	-4.061856	-.8353605	0	0	4
7249	25	3	1	0	0	1.113938	10	0	1	0	0	18	0	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	4	0	0	1492	2062	971	123	.0542895	.0824397	.0596508	.1937799	3.569378	-.1067256	1	0	4
8974	20	3	1	0	0	.8400642	28	0	1	0	0	15	0	0	1	5	1	1	1	1	0	1	1	30	1	1	1	2	0	0	0	0	1	1	1	0	0	0	1	0	2	0	0	4489	6047	1347	587	.1463578	.1307641	.0970729	.3953069	2.700963	.3093476	0	0	3
7545	28	3	1	0	0	.9090767	74	0	1	0	0	55	0	0	1	6	0	1	1	0	0	1	1	35	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	8	0	0	24330	17126	3039	355	.0020551	.014591	.0207287	.005777	2.811092	-.1964954	1	0	7
7205	18	3	1	0	0	.8863056	20	0	1	0	0	65	0	0	1	4	0	1	0	1	0	0	1	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	13017	16089	7333	3123	.2366137	.239917	.1941078	.5001624	2.113836	.5944971	1	0	2
7729	13	3	1	0	0	1.125092	5	1	0	0	1	20	0	0	0	5	0	0	0	0	0	1	1	70	1	1	1	6	1	0	0	0	0	0	1	0	0	1	1	0	6	0	0	10223	18776	1898	687	.0481268	.0672014	.0365893	1.378151	28.63585	.2280825	1	0	1
7470	28	3	1	0	0	.9462538	31	0	1	0	1	16	0	0	1	3	0	0	0	0	0	0	1	16	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	2	0	0	4811	3368	1633	649	.1353149	.1348992	.192696	.1711356	1.264721	.2228957	1	0	7
8174	25	3	1	0	0	1.113938	40	0	1	0	0	21	0	0	1	4	0	1	0	1	0	1	1	2	1	0	1	1	0	0	0	0	1	0	0	0	1	1	1	0	9	0	0	19080	15393	1839	610	.0113208	.0319706	.0396284	.0627907	5.546512	-.2356639	1	0	4
9622	28	3	1	0	0	.9462538	3	1	0	0	0	20	0	0	0	5	0	0	1	1	0	1	0	0	0	0	1	3.5	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	407	72		-34	-.1523342	-.0835381	-.4722222	.0755177	-.4957369		1	0	7
8227	25	3	1	0	0	1.113938	60	0	1	0	0	35	0	0	0	6	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	3	0	0	7054	7103	2125	-119	-.0321803	-.0168699	-.0167535	-.0752653	2.338859	.0751632	1	0	4
7426	25	3	1	0	0	.6736162	62	1	0	1	1	63	0	0	1	3	0	0	1	1	0	1	1	50	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	2	0	0	6546	6888	2738	154	.0076383	.0235258	.0223577	.0265534	3.476367	-.0342586	1	0	4
7221	20	3	1	0	0	.8400642	28	1	1	0	0	23	0	60	1	5	0	0	0	0	1	1	1	5	1	1	1	34	0	0	0	0	1	0	1	0	1	1	1	1	5	0	0	5316	11266	1716	598	.0714823	.1124906	.0530801	.3685742	5.156159	.5087305	1	0	3
8182	16	3	1	0	0	1.368167	46	0	1	0	0	21	0	0	1	6	0	1	0	1	0	0	0	0	0	0	1	.01	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	3110	5133	971	41	-.0434084	.0131833	.0079875	-.1674938	3.858561	-.3645393	1	0	2
8302	28	3	1	0	0	.9462538	17	1	0	0	0	43	0	0	1	5	0	0	1	1	0	1	1	36	1	1	1	.35	0	0	0	0	0	1	1	0	0	1	1	0	4	0	0	4783	3897	1767	75	.0206983	.0156805	.0192456	.0279898	1.352276	-.2147293	1	0	7
